record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-002386,Paila-sada,paila-sada,paila-sada,kha,compound,noun,n,u,,,a string of coral l3eads without gold beads.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10244,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002387,Pailen,pailen,pailen,kha,word,noun,n,u,,,water-fungus ; — a. bald.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10246,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002388,Pain,pain,pain,kha,word,noun,n,ha,,,"solder, cement, a joint.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10248,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002389,Paintali,paintali,paintali,kha,word,noun,n,u,,,"a chisel. Pairah (soh), u, n. a kind of fruit much used by the Khasis for washing clothes. [Hind, ritha.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10250,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002390,Paisa,paisa,paisa,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"a pice, \ anna. [Imit. paisa-pailain.] Pait, V. to crack, to. break. Pait, tc, 7t. a crowd ; — v. to open by placing the finger on one side of an aperture.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10255,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002391,Paitdohnud,paitdohnud,paitdohnud,kha,word,adjective,a,,,,heart breaking. [I^nt. paitdohniid-paitdohnam.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10260,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002392,Paitpuraw,paitpuraw,paitpuraw,kha,word,noun,n,,,,"a small bird of blackish colour and having a crest and a little patch of red fur under the tail ; a bulbul. Pajait, V. to pull with a jerk.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10261,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002393,Pajama,pajama,pajama,kha,word,noun,n,ha,*,source-marked-loan-or-foreign,pyjama.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10265,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002394,Pajih,pajih,pajih,kha,word,adverb,ad,,,,"aloof, at some distance, [as, "" ieng pajih, wat iatur eh hajan.""] Pajut, V. to pull up a heavy thing. Pajuwa, ha, 11. a kiln (also spelt "" Pajwa ""). Palat, V. to exceed, to trespass; passed (as, "" u dang palat dang li [kumne myntan"").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10266,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002395,Palat-paliang,palat-paliang,palat-paliang,kha,compound,adjective,a,,,,distantly related.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10273,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002396,Palki,palki,palki,kha,word,noun,n,ha,*,source-marked-loan-or-foreign,"palanquin. Palei, a innocent, simple, quiet, calm.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10274,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002397,Palngang,palngang,palngang,kha,word,adjective,a,,,,"having a round small head, [as, ""ubriewuba palngang ka khlieh.""J * Hindi. 150 PALNGAW PARA-BA-EH",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10276,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002398,Palngdw,palngdw,palngdw,kha,word,adjective,a,,,,round and small (head).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10287,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002399,Palliiw,palliiw,palliiw,kha,word,adjective,a,,,,"with sunken eyes, [as '*u briew uba palMw ki khmat kumha la khlong.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10289,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002400,Pali,pali,pali,kha,word,noun,n,ha,,,one's turn.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10292,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002401,Palong,palong,palong,kha,word,noun,n,ka,,,a bedstead ; a soaxD-bubble.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10294,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002402,Palwan,palwan,palwan,kha,word,noun,n,u,*,source-marked-loan-or-foreign,"an athlete. Pam, V. to cut, to win (in gambling).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10296,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002403,Pamblang,pamblang,pamblang,kha,word,noun,n,ka,,,the Durga Poojah.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10300,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002404,Pamthwat,pamthwat,pamthwat,kha,word,verb,v,,,,"to skirmish ; to fell a number of trees in a place. Pdn, V. to ask, to demand. Pan — (a ;;r^^)=what is tied round [as, in the words — pun^oht panii, joa?2,khyllong, etc. ]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10302,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002405,Pankhyllong,pankhyllong,pankhyllong,kha,word,noun,n,ka,,,"a knot of hair on the head. ' Pankwah, 2;. to wish for what is wrong or bad [as, ""ladaphi 2)dnkwah eh ban duk, phi'n jin da duk shisha""] ; to court.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10309,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002406,Panjung,panjung,panjung,kha,word,noun,n,ka,,,"a bladder. P^npoh, ka, n. a girdle, a belt. Pansngiat, ka^ n. a crown.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10314,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002407,Panshandi,panshandi,panshandi,kha,word,noun,n,ka,,,"a very small tortoise. Panshandi-dem-lor-khah, plir. a wife who is eagerly expecting the return of her profligate husband. Panti. ka, n. a strip of cloth tied round the left wrist to protect against the impact of the bowstring when shooting arrows.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10320,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002408,Pan-'tien-said,pan-'tien-said,pan-'tien-said,kha,compound,noun,n,kaba,,,"— in a battle array, before any of the parties commences to give battle, an address is generally made by eitlier of the contending parties to justify their own cause ; such a form of address is called kaha pdn-'tien-said. Pap, kat u. sin, transgression, fault (same a,s pop).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10328,167,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002409,Papun,papun,papun,kha,word,noun,n,It,,,"an unfortunate fellow. Par, V. to creep, to crawl ; — ka^ n. a mine, a quarry. Para, 11, or ka^ n. a younger brother or sister. Para {prefix) = one associated in common interests, occupation, etc., with another, as in the words /an^-Khasi, para-nongshmi, jPrtr<7-mrdd, para-khjnvSiW, etc., Para-ba-eh, p/^r. of equal strength, resources, etc, to match with an opponent. * Hindi. PARA-BRIEW PASOH",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10335,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002410,Para-briew,para-briew,para-briew,kha,compound,noun,n,n,,,"having no relationship either by blood or mar- riage; a fellow-man. I'ara-kha, (shi-), a. a relationship lietween children of brothers. Para-kh6r-paramer, u, n. a neighbour.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10353,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002411,Para-ksiew,para-ksiew,para-ksiew,kha,compound,noun,n,u,,,grandnephew or niece on the mother's side.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10359,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002412,Para-kynsi,para-kynsi,para-kynsi,kha,compound,noun,n,ka,,,wife's younger sister or husband's younger brother.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10360,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002413,Paramynshong,paramynshong,paramynshong,kha,word,noun,n,u,,,a husband of one's wife's sister.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10363,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002414,'parM,'parm,'parm,kha,word,noun,n,^,,,"a maternal grandfather. Para-shnong, ti. a person of the same village; a co- villager. [Imit. parashnong-para-thdw.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10364,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002415,Para-shongkha,para-shongkha,para-shongkha,kha,compound,noun,n,tt,,,a man who marries in the same family. \lmit. u-para-shongkha-parashongman] .,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10368,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002416,Para-trai,para-trai,para-trai,kha,compound,noun,n,hi,,,"persons who have a concern in the matter. \lmit> para trai-para dkhuh] u, or ka, brother or sister of the same parent. Pariah-parai, o. haying engaging manners. Paring, f. to pull or tug- Paro, w. a pigeon.- Paron, hh ^- a basket placed in the channel of a streamlet for catching fish.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10372,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002417,Partuh,partuh,partuh,kha,word,noun,n,,,,"(see ' ' py rtuh "" ) .",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10383,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002418,Parum-pareh,parum-pareh,parum-pareh,kha,compound,adjective,a,,,,"many, in great numbers (of persons only.)",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10385,168,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
